Z,Concentration
-61.900000000000006,0.0
-61.800000000000004,0.0
-61.7,0.0
-61.6,0.0
-61.5,0.0
-61.400000000000006,0.0
-61.300000000000004,0.0
-61.2,0.0
-61.1,0.0
-61.0,0.0
-60.900000000000006,0.0
-60.800000000000004,0.0
-60.7,0.0
-60.6,0.0
-60.5,0.0
-60.400000000000006,0.0
-60.300000000000004,0.0
-60.2,0.0
-60.1,0.0
-60.0,0.0
-59.900000000000006,0.0
-59.800000000000004,0.0
-59.7,0.0
-59.6,0.0
-59.5,0.0
-59.400000000000006,0.0
-59.300000000000004,0.0
-59.2,0.0
-59.1,0.0
-59.0,0.0
-58.900000000000006,0.0
-58.800000000000004,0.0
-58.7,0.0
-58.6,0.0
-58.5,0.0
-58.400000000000006,0.0
-58.300000000000004,0.0
-58.2,0.0
-58.1,0.0
-58.0,0.0
-57.900000000000006,0.0
-57.800000000000004,0.0
-57.7,0.0
-57.6,0.0
-57.5,0.0
-57.400000000000006,0.0
-57.300000000000004,0.0
-57.2,0.0
-57.1,0.0
-57.0,0.0
-56.900000000000006,0.0
-56.800000000000004,0.0
-56.7,0.0
-56.6,0.0
-56.5,0.0
-56.400000000000006,0.0
-56.300000000000004,0.0
-56.2,0.0
-56.1,0.0
-56.0,0.0
-55.900000000000006,0.0
-55.800000000000004,0.0
-55.7,0.0
-55.6,0.0
-55.5,0.0
-55.400000000000006,0.0
-55.300000000000004,0.0
-55.2,0.0
-55.1,0.0
-55.0,0.0
-54.900000000000006,0.0
-54.800000000000004,0.0
-54.7,0.0
-54.6,0.0
-54.5,0.0
-54.400000000000006,0.0
-54.300000000000004,0.0
-54.2,0.0
-54.1,0.0
-54.0,0.0
-53.900000000000006,0.0
-53.800000000000004,0.0
-53.7,0.0
-53.6,0.0
-53.5,0.0
-53.400000000000006,0.0
-53.300000000000004,0.0
-53.2,0.0
-53.1,0.0
-53.0,0.0
-52.900000000000006,0.0
-52.800000000000004,0.0
-52.7,0.0
-52.6,0.0
-52.5,0.0
-52.400000000000006,0.0
-52.300000000000004,0.0
-52.2,0.0
-52.1,0.0
-52.0,0.0
-51.900000000000006,0.0
-51.800000000000004,0.0
-51.7,0.0
-51.6,0.0
-51.5,0.0
-51.400000000000006,0.0
-51.300000000000004,0.0
-51.2,0.0
-51.1,0.0
-51.0,0.0
-50.900000000000006,0.0
-50.800000000000004,0.0
-50.7,0.0
-50.6,0.0
-50.5,0.0
-50.400000000000006,0.0
-50.300000000000004,0.0
-50.2,0.0
-50.1,0.0
-50.0,0.0
-49.900000000000006,0.0
-49.800000000000004,0.0
-49.7,0.0
-49.6,0.0
-49.5,0.0
-49.400000000000006,0.0
-49.300000000000004,0.0
-49.2,0.0
-49.1,0.0
-49.0,0.0
-48.900000000000006,0.0
-48.800000000000004,0.007734590377524506
-48.7,0.023203771132573516
-48.6,0.011601885566286758
-48.5,0.007734590377524506
-48.400000000000006,0.015469180755049012
-48.300000000000004,0.019336475943811264
-48.2,0.003867295188762253
-48.1,0.015469180755049012
-48.0,0.007734590377524506
-47.900000000000006,0.011601885566286758
-47.800000000000004,0.015469180755049012
-47.7,0.015469180755049012
-47.6,0.011601885566286758
-47.5,0.0
-47.400000000000006,0.007734590377524506
-47.300000000000004,0.003867295188762253
-47.2,0.003867295188762253
-47.1,0.011601885566286758
-47.0,0.015469180755049012
-46.900000000000006,0.011601885566286758
-46.800000000000004,0.003867295188762253
-46.7,0.007734590377524506
-46.6,0.023203771132573516
-46.5,0.011601885566286758
-46.400000000000006,0.007734590377524506
-46.300000000000004,0.019336475943811264
-46.2,0.003867295188762253
-46.1,0.023203771132573513
-46.0,0.030938361510098024
-45.900000000000006,0.030938361510098024
-45.800000000000004,0.023203771132573516
-45.7,0.019336475943811264
-45.6,0.019336475943811264
-45.5,0.015469180755049012
-45.400000000000006,0.007734590377524506
-45.300000000000004,0.015469180755049012
-45.2,0.03480565669886027
-45.1,0.030938361510098024
-45.0,0.07347860858648281
-44.900000000000006,0.03480565669886027
-44.800000000000004,0.06187672302019605
-44.7,0.050274837453909274
-44.6,0.06961131339772055
-44.5,0.06961131339772055
-44.400000000000006,0.07734590377524506
-44.300000000000004,0.0734786085864828
-44.2,0.0889477893415318
-44.1,0.10828426528534309
-44.0,0.12375344604039205
-43.900000000000006,0.1701609883055391
-43.800000000000004,0.18949746424935035
-43.7,0.1624263979280146
-43.6,0.21656853057068612
-43.5,0.22817041613697286
-43.400000000000006,0.20883394019316162
-43.300000000000004,0.24363959689202191
-43.2,0.2823125487796444
-43.1,0.33645468142231594
-43.0,0.3055163199122179
-42.900000000000006,0.320985500667267
-42.800000000000004,0.4099332900087988
-42.7,0.4331370611413723
-42.6,0.4679427178402327
-42.5,0.5336867360491909
-42.400000000000006,0.5955634590693869
-42.300000000000004,0.5646250975592889
-42.2,0.7231842002985412
-42.1,0.7425206762423524
-42.0,0.7463879714311148
-41.900000000000006,0.8121319896400733
-41.800000000000004,0.9126816645478917
-41.7,0.9861602731343748
-41.6,0.9977621587006614
-41.5,1.009364044266948
-41.400000000000006,1.0789753576646688
-41.300000000000004,1.164055851817438
-41.2,1.2336671652151585
-41.1,1.3806243823881248
-41.0,1.3690224968218372
-40.900000000000006,1.454102990974607
-40.800000000000004,1.5198470091835654
-40.7,1.624263979280146
-40.6,1.6861407023003419
-40.5,1.817628738718259
-40.400000000000006,2.003258907778846
-40.300000000000004,1.922045708814839
-40.2,1.9413821847586508
-40.1,2.1038085826866655
-40.0,2.1888890768394353
-39.900000000000006,2.0419318596664695
-39.800000000000004,2.3629173603337366
-39.7,2.517609167884227
-39.6,2.6490972043021435
-39.5,2.417059492976409
-39.400000000000006,2.7225758128886266
-39.300000000000004,2.753514174398725
-39.2,2.9739500001581733
-39.1,2.908205981949215
-39.0,3.3452103382793483
-38.900000000000006,3.1789166451625714
-38.800000000000004,3.2253241874277188
-38.7,3.120907217331139
-38.6,3.418688946865832
-38.5,3.4457600131871677
-38.400000000000006,3.383883290166971
-38.300000000000004,3.356812223845635
-38.2,3.3800159949782085
-38.1,3.4650964891309783
-38.0,3.341343043090587
-37.900000000000006,3.5463096880949854
-37.800000000000004,3.546309688094987
-37.7,3.67393042932414
-37.6,3.577248049605084
-37.5,3.565646164038797
-37.400000000000006,3.6004518207376575
-37.300000000000004,3.4109543564883067
-37.2,3.333608452713062
-37.1,3.4883002602635518
-37.0,3.6777977245129025
-36.900000000000006,3.3684141094119218
-36.800000000000004,3.2369260729940055
-36.7,3.468963784319742
-36.6,3.163447464407523
-36.5,3.1441109884637117
-36.400000000000006,2.973950000158172
-36.300000000000004,3.055163199122181
-36.2,2.900471391571689
-36.1,2.9198078675155013
-36.0,2.8385946685514933
-35.900000000000006,2.6104242524145205
-35.800000000000004,2.680035565812241
-35.7,2.4982726919404152
-35.6,2.250765799859631
-35.5,2.2933060469360163
-35.400000000000006,2.1618180105180995
-35.300000000000004,1.9607186607024627
-35.2,1.9297802991923645
-35.1,1.898841937682266
-35.0,1.790557672396923
-34.900000000000006,1.6822734071115804
-34.800000000000004,1.6281312744689083
-34.7,1.6165293889026222
-34.6,1.6861407023003425
-34.5,1.4192973342757471
-34.400000000000006,1.314880364179166
-34.300000000000004,1.2916765930465923
-34.2,1.2104633940825853
-34.1,1.0789753576646688
-34.0,0.9822929779456125
-33.900000000000006,1.0557715865320954
-33.800000000000004,1.009364044266948
-33.7,0.9281508453029408
-33.6,1.005496749078186
-33.5,0.8546722367164581
-33.400000000000006,0.7309187906760657
-33.300000000000004,0.7734590377524506
-33.2,0.699980429165968
-33.1,0.5800942783143379
-33.0,0.6651747724671074
-32.900000000000006,0.5762269831255757
-32.800000000000004,0.5452886216154778
-32.7,0.4795446034065194
-32.6,0.4950137841615683
-32.5,0.3132509102897425
-32.400000000000006,0.3828622236874631
-32.300000000000004,0.3635257477436517
-32.2,0.37126033812117626
-32.1,0.25910877764707085
-32.0,0.2475068920807842
-31.900000000000002,0.3093836151009801
-31.800000000000004,0.2397723017032596
-31.700000000000003,0.22430312094821062
-31.6,0.22430312094821062
-31.500000000000004,0.16629369311677686
-31.400000000000002,0.1778955786830636
-31.300000000000004,0.13922262679544106
-31.200000000000003,0.1314880364179166
-31.1,0.11215156047410531
-31.000000000000004,0.13148803641791657
-30.900000000000002,0.11215156047410531
-30.800000000000004,0.11215156047410531
-30.700000000000003,0.06187672302019605
-30.6,0.050274837453909274
-30.500000000000004,0.04254024707638478
-30.400000000000002,0.03867295188762253
-30.300000000000004,0.015469180755049012
-30.200000000000003,0.023203771132573513
-30.1,0.019336475943811264
-30.000000000000004,0.03093836151009802
-29.900000000000002,0.003867295188762253
-29.800000000000004,0.015469180755049012
-29.700000000000003,0.019336475943811264
-29.6,0.019336475943811264
-29.500000000000004,0.015469180755049012
-29.400000000000002,0.007734590377524506
-29.300000000000004,0.0
-29.200000000000003,0.0
-29.1,0.0
-29.000000000000004,0.0
-28.900000000000002,0.0
-28.800000000000004,0.0
-28.700000000000003,0.0
-28.6,0.0
-28.500000000000004,0.0
-28.400000000000002,0.0
-28.300000000000004,0.0
-28.200000000000003,0.0
-28.1,0.0
-28.000000000000004,0.0
-27.900000000000002,0.0
-27.800000000000004,0.0
-27.700000000000003,0.0
-27.6,0.0
-27.500000000000004,0.0
-27.400000000000002,0.0
-27.300000000000004,0.0
-27.200000000000003,0.0
-27.1,0.0
-27.000000000000004,0.0
-26.900000000000002,0.0
-26.800000000000004,0.0
-26.700000000000003,0.0
-26.6,0.0
-26.500000000000004,0.0
-26.400000000000002,0.0
-26.300000000000004,0.0
-26.200000000000003,0.0
-26.1,0.0
-26.000000000000004,0.0
-25.900000000000002,0.0
-25.800000000000004,0.0
-25.700000000000003,0.0
-25.6,0.0
-25.500000000000004,0.0
-25.400000000000002,0.0
-25.300000000000004,0.0
-25.200000000000003,0.0
-25.1,0.0
-25.000000000000004,0.0
-24.900000000000002,0.0
-24.800000000000004,0.0
-24.700000000000003,0.0
-24.6,0.0
-24.500000000000004,0.0
-24.400000000000002,0.003867295188762253
-24.300000000000004,0.003867295188762253
-24.200000000000003,0.0
-24.1,0.011601885566286758
-24.000000000000004,0.0
-23.900000000000002,0.011601885566286758
-23.800000000000004,0.015469180755049012
-23.700000000000003,0.007734590377524506
-23.6,0.003867295188762253
-23.500000000000004,0.007734590377524506
-23.400000000000002,0.003867295188762253
-23.300000000000004,0.015469180755049012
-23.200000000000003,0.007734590377524506
-23.1,0.003867295188762253
-23.000000000000004,0.003867295188762253
-22.900000000000002,0.011601885566286758
-22.800000000000004,0.023203771132573516
-22.700000000000003,0.007734590377524506
-22.6,0.042540247076384784
-22.500000000000004,0.03867295188762253
-22.400000000000002,0.030938361510098024
-22.300000000000004,0.030938361510098024
-22.200000000000003,0.03867295188762253
-22.1,0.023203771132573516
-22.000000000000004,0.058009427831433785
-21.900000000000002,0.050274837453909274
-21.800000000000004,0.058009427831433785
-21.700000000000003,0.0734786085864828
-21.6,0.08121319896400732
-21.500000000000004,0.08508049415276955
-21.400000000000002,0.06187672302019603
-21.300000000000004,0.11215156047410531
-21.200000000000003,0.11215156047410531
-21.1,0.08121319896400728
-21.000000000000004,0.12375344604039205
-20.900000000000002,0.16629369311677686
-20.800000000000004,0.14695721717296556
-20.700000000000003,0.1198861508516298
-20.6,0.18563016906058807
-20.500000000000004,0.16242639792801455
-20.400000000000002,0.18949746424935032
-20.300000000000004,0.19723205462687485
-20.200000000000003,0.1778955786830636
-20.1,0.18949746424935032
-20.000000000000004,0.26684336802459535
-19.900000000000002,0.24750689208078408
-19.800000000000004,0.3132509102897424
-19.700000000000003,0.3751276333099385
-19.6,0.2939144343459311
-19.500000000000004,0.3751276333099385
-19.400000000000002,0.3905968140649875
-19.300000000000004,0.44860624189642134
-19.200000000000003,0.5839615735031004
-19.1,0.6071653446356737
-19.000000000000004,0.626501820579485
-18.900000000000002,0.6535728869008209
-18.800000000000004,0.843070351150171
-18.700000000000003,0.8508049415276956
-18.6,1.024833225021997
-18.500000000000004,1.0751080624759064
-18.400000000000002,1.3226149545566908
-18.300000000000004,1.4734394669184185
-18.200000000000003,1.5275815995610904
-18.1,1.813761443529496
-18.000000000000004,1.809894148340734
-17.900000000000002,2.057401040421518
-17.800000000000004,2.2391639142933437
-17.700000000000003,2.4286613785426954
-17.6,2.606556957225758
-17.500000000000004,2.8385946685514933
-17.400000000000002,3.0667650846884658
-17.300000000000004,3.472831079508503
-17.200000000000003,3.6352574774365176
-17.1,3.63912477262528
-17.000000000000004,4.215351755750854
-16.900000000000002,4.455124057454115
-16.800000000000004,4.85732275708539
-16.700000000000003,5.240184980772853
-16.6,5.545701300685071
-16.500000000000004,6.253416320228565
-16.400000000000002,6.442913784477914
-16.300000000000004,6.524126983441921
-16.200000000000003,7.227974707796652
-16.1,7.916353251396331
-16.000000000000004,8.508049415276957
-15.900000000000002,8.666608518016208
-15.800000000000002,9.343385176049603
-15.700000000000003,9.83839896021117
-15.600000000000003,10.754947919947824
-15.500000000000004,11.354378674205975
-15.400000000000002,12.03888992261689
-15.300000000000002,12.553240182722275
-15.200000000000003,13.315097334908437
-15.100000000000003,13.879722432467728
-15.000000000000004,14.649314175031414
-14.900000000000002,15.8907159306241
-14.800000000000002,16.45147373299462
-14.700000000000003,17.275207608200983
-14.600000000000003,17.73928303085245
-14.500000000000004,18.466334526339754
-14.400000000000002,19.653594149289766
-14.300000000000002,20.326503512134405
-14.200000000000003,20.891128609693695
-14.100000000000003,21.20437951998343
-14.000000000000004,22.302691353591918
-13.900000000000002,22.840245384829863
-13.800000000000002,23.67171385041375
-13.700000000000003,24.313684851748288
-13.600000000000003,25.02526716648054
-13.500000000000004,25.388792914224187
-13.400000000000002,27.001455007938052
-13.300000000000002,27.31083862303903
-13.200000000000003,27.569947400686093
-13.100000000000003,28.575444149764277
-13.000000000000004,29.43785097685827
-12.900000000000002,30.424011249992642
-12.800000000000002,30.249982966498347
-12.700000000000003,30.996370937929456
-12.600000000000003,31.64220923445276
-12.500000000000004,31.99413309663011
-12.400000000000002,33.39409395496206
-12.300000000000002,33.262605918544146
-12.200000000000003,34.473069312626734
-12.100000000000003,34.971950391977046
-12.000000000000004,34.565884397157006
-11.900000000000002,35.55977926066891
-11.800000000000002,35.45536229057233
-11.700000000000003,36.69676404616502
-11.600000000000003,37.172441354382784
-11.500000000000004,36.71223322692006
-11.400000000000002,37.95750227770152
-11.300000000000002,38.498923604128244
-11.200000000000003,38.000042524777896
-11.100000000000003,38.85858205668312
-11.000000000000004,39.30332100339077
-10.900000000000002,39.666846751134436
-10.800000000000002,39.90661905283769
-10.700000000000003,40.78449506068674
-10.600000000000003,39.82153855868492
-10.500000000000004,40.625935957947476
-10.400000000000002,41.73971697231101
-10.300000000000002,41.48060819466394
-10.200000000000003,41.55021950806166
-10.100000000000003,42.2618018227939
-10.000000000000004,41.623698116648114
-9.900000000000002,42.172854033452374
-9.800000000000002,42.938578480827275
-9.700000000000003,42.408759039966874
-9.600000000000003,42.60599109459375
-9.500000000000004,43.07006651724522
-9.400000000000002,42.818692329975654
-9.300000000000002,42.17285403345235
-9.200000000000003,42.915374709694724
-9.100000000000003,43.03139356535758
-9.000000000000004,43.34851177083609
-8.900000000000002,43.329175294892295
-8.800000000000002,42.78001937808804
-8.700000000000003,42.54411437157354
-8.600000000000003,42.9076401193172
-8.500000000000004,42.865099872240805
-8.400000000000002,42.25019993722761
-8.300000000000002,42.70654076950157
-8.200000000000003,42.868967167429574
-8.100000000000003,42.41262633515562
-8.000000000000004,42.88443634818463
-7.900000000000003,42.83029421554196
-7.8000000000000025,42.787753968465566
-7.700000000000003,42.4126263351556
-7.600000000000003,42.675602407991455
-7.500000000000003,42.66400052242518
-7.400000000000003,42.43196281109943
-7.3000000000000025,42.575052733083645
-7.200000000000003,42.84189610110825
-7.100000000000003,42.037498701845706
-7.000000000000003,43.201554553663144
-6.900000000000003,42.58665461864992
-6.8000000000000025,42.86896716742957
-6.700000000000003,41.9949584547693
-6.600000000000003,42.54411437157354
-6.500000000000003,43.08940299318901
-6.400000000000003,42.14965026231979
-6.3000000000000025,41.933081731749105
-6.200000000000003,42.470635762987065
-6.100000000000003,42.424228220721915
-6.000000000000003,42.590521913838685
-5.900000000000003,41.58115786957174
-5.8000000000000025,42.172854033452374
-5.700000000000003,41.75131885787728
-5.600000000000003,42.602123799404964
-5.500000000000003,42.02589681627939
-5.400000000000003,42.31981125062532
-5.3000000000000025,41.6469018877807
-5.200000000000003,42.08003894892208
-5.100000000000003,41.99109115958054
-5.000000000000003,41.90601066542777
-4.900000000000003,42.134181081564755
-4.8000000000000025,41.836399352030064
-4.700000000000003,42.33914772656915
-4.600000000000003,41.76678803863231
-4.500000000000003,42.13804837675351
-4.400000000000003,42.48223764855335
-4.3000000000000025,42.087773539299604
-4.200000000000003,42.34301502175789
-4.100000000000003,41.83253205684129
-4.000000000000003,41.72424779155594
-3.900000000000003,41.76292074344357
-3.800000000000003,42.85349798667452
-3.700000000000003,42.19605780458494
-3.6000000000000028,41.95628550288169
-3.5000000000000027,42.39715715440058
-3.400000000000003,41.859603123162636
-3.300000000000003,41.96788738844796
-3.200000000000003,42.47063576298706
-3.1000000000000028,41.74745156268851
-3.0000000000000027,41.59275975513803
-2.900000000000003,42.497706829308406
-2.800000000000003,42.11097731043216
-2.700000000000003,42.74134642620041
-2.6000000000000028,42.18832321420742
-2.5000000000000027,41.37232392937859
-2.400000000000003,42.21539428052874
-2.300000000000003,41.89440877986148
-2.200000000000003,42.617592980160026
-2.1000000000000028,42.234730756472565
-2.0000000000000027,42.06456976816703
-1.9000000000000028,42.439697401476955
-1.800000000000003,41.68170754447955
-1.7000000000000028,41.96015279807045
-1.6000000000000028,41.71651320117842
-1.5000000000000029,41.99109115958053
-1.4000000000000028,41.4109968812662
-1.300000000000003,42.46290117260951
-1.2000000000000028,41.70491131561213
-1.1000000000000028,41.7281150867447
-1.0000000000000029,41.97948927401426
-0.9000000000000028,41.94081632212664
-0.8000000000000028,41.867337713540145
-0.7000000000000028,41.689442134857096
-0.6000000000000029,41.7822572193874
-0.5000000000000029,41.612096231081836
-0.40000000000000285,42.21539428052874
-0.3000000000000028,41.94855091250417
-0.20000000000000284,41.759053448254804
-0.10000000000000284,42.083906244110835
-2.8449465006019636e-15,42.2308634612838
0.09999999999999716,41.492210080230215
0.19999999999999715,41.97175468363673
0.29999999999999716,41.76678803863233
0.39999999999999714,42.32754584100287
0.49999999999999717,41.37619122456735
0.5999999999999972,42.23859805166133
0.6999999999999972,42.45903387742077
0.7999999999999972,42.099375424865876
0.8999999999999971,41.4728736042864
0.9999999999999971,42.16898673826359
1.0999999999999972,41.991091159580535
1.199999999999997,42.50157412449716
1.2999999999999972,42.61372568497127
1.3999999999999972,41.11708244692026
1.4999999999999971,42.617592980160026
1.5999999999999972,42.25793452760513
1.699999999999997,41.41873147164373
1.7999999999999972,42.01816222590189
1.8999999999999972,41.03973654314504
1.9999999999999971,41.68944213485709
2.099999999999997,41.658503773346986
2.199999999999997,41.58889245994927
2.299999999999997,41.26403966409323
2.3999999999999972,41.59275975513803
2.4999999999999973,41.31431450154715
2.599999999999997,42.02976411146817
2.699999999999997,41.15962269399666
2.799999999999997,42.118711900809714
2.8999999999999972,42.10711001524339
2.9999999999999973,41.81319558089748
3.099999999999997,42.50544141968592
3.199999999999997,41.720380496367184
3.299999999999997,42.687204293557755
3.3999999999999972,42.63692945610383
3.4999999999999973,41.20216294107304
3.599999999999997,42.134181081564755
3.699999999999997,42.07230435854456
3.799999999999997,41.79772640014242
3.8999999999999972,42.664000522425184
3.9999999999999973,41.867337713540145
4.099999999999997,42.373953383268
4.1999999999999975,41.987223864391794
4.299999999999997,41.84800123759634
4.399999999999997,41.43420065239877
4.499999999999997,41.43033335721002
4.599999999999997,41.403262290888684
4.6999999999999975,42.172854033452374
4.799999999999997,41.80546099051995
4.899999999999997,41.74745156268852
4.999999999999997,42.26953641317142
5.099999999999997,42.350749612135424
5.1999999999999975,42.33141313619163
5.299999999999997,42.34688231694666
5.399999999999997,41.87893959910643
5.499999999999997,42.06456976816703
5.599999999999997,41.98722386439178
5.6999999999999975,41.05133842871132
5.799999999999997,43.13194324026539
5.899999999999997,41.69330943004585
5.999999999999997,42.14965026231981
6.099999999999997,42.23473075647256
6.1999999999999975,41.917612550994065
6.299999999999997,42.53251248600724
6.399999999999997,42.11097731043218
6.499999999999997,42.40102444958935
6.599999999999997,41.35298745343476
6.6999999999999975,42.45516658223201
6.799999999999997,42.58278732346115
6.899999999999997,42.064569768167026
6.999999999999997,43.17061619215303
7.099999999999997,42.8650998722408
7.1999999999999975,42.640796751292584
7.299999999999997,42.691071588746496
7.399999999999997,44.164511055664924
7.499999999999997,42.9385784808273
7.599999999999997,42.98111872790369
7.6999999999999975,43.55734571102925
7.799999999999997,42.4977068293084
7.899999999999997,42.741346426200415
7.999999999999997,43.79711801273251
8.099999999999998,42.10324272005464
8.199999999999998,43.01205708941378
8.299999999999997,42.965649547148615
8.399999999999997,43.708170223390965
8.499999999999996,42.71040806469033
8.599999999999998,43.35237906602484
8.699999999999998,43.11647405951035
8.799999999999997,43.12807594507664
8.899999999999997,42.57892002827241
8.999999999999996,43.298236933382185
9.099999999999998,42.087773539299604
9.199999999999998,43.47999980725402
9.299999999999997,42.745213721389185
9.399999999999997,43.19768725847436
9.499999999999996,42.94631307120481
9.599999999999998,42.312076660247804
9.699999999999998,42.57118543789489
9.799999999999997,43.14354512583169
9.899999999999997,42.118711900809686
9.999999999999996,41.91761255099406
10.099999999999998,41.62756541183689
10.199999999999998,41.61983082145935
10.299999999999997,41.63143270702565
10.399999999999997,41.60049434551557
10.499999999999996,41.70877861080089
10.599999999999998,40.85023907889568
10.699999999999998,40.567926530116026
10.799999999999997,40.61820136756994
10.899999999999997,39.85247692019501
10.999999999999996,39.41547256386488
11.099999999999998,39.54309330509404
11.199999999999998,39.13316001508524
11.299999999999997,38.49505630893946
11.399999999999997,38.09672490449695
11.499999999999996,38.09672490449696
11.599999999999998,37.2420526677805
11.699999999999998,37.17630864957154
11.799999999999997,36.921067167113236
11.899999999999997,36.077996815963054
11.999999999999996,34.85206424112541
12.099999999999998,34.125012745638124
12.199999999999998,33.11564870137117
12.299999999999997,33.12725058693745
12.399999999999997,32.601298441265776
12.499999999999996,31.851043174645916
12.599999999999998,30.984769052363166
12.699999999999998,31.108522498403563
12.799999999999997,29.9367320562086
12.899999999999997,29.236751627042626
12.999999999999996,28.753339728447347
13.099999999999998,27.794250521634304
13.199999999999998,26.72300975434717
13.299999999999997,25.59375955922858
13.399999999999997,25.67110546300383
13.499999999999996,24.414234526656102
13.599999999999998,23.126425228798276
13.699999999999998,23.350728349746483
13.799999999999997,22.681686282090617
13.899999999999997,21.91982912990445
13.999999999999996,21.567905267727085
14.099999999999998,20.245290313170393
14.199999999999998,19.858560794294167
14.299999999999997,18.49727288784986
14.399999999999997,18.23042951982526
14.499999999999996,17.719946554908642
14.599999999999998,16.118886346761073
14.699999999999998,15.94872535845553
14.799999999999997,15.685749285619693
14.899999999999997,14.347665150307957
14.999999999999996,13.813978414258766
15.099999999999998,12.89742945452211
15.199999999999998,12.468159688569504
15.299999999999997,11.342776788639686
15.399999999999997,10.782018986269167
15.499999999999996,10.542246684565898
15.599999999999998,10.000825358139185
15.699999999999998,9.436200260579895
15.799999999999997,8.836769506321746
15.899999999999997,8.051708583003009
15.999999999999996,7.55282750365268
16.099999999999998,7.239576593362937
16.199999999999996,6.705889857313746
16.299999999999997,5.947900000316347
16.4,5.650118270781652
16.499999999999996,5.124166125109984
16.599999999999998,5.108696944354934
16.699999999999996,4.702630949534899
16.799999999999997,4.091598309710462
16.9,4.045190767445316
16.999999999999996,3.782214694609484
17.099999999999998,3.1905185307288586
17.199999999999996,3.2059877114839073
17.299999999999997,2.8424619637402557
17.4,2.6142915476032837
17.499999999999996,2.6839028610010036
17.599999999999998,2.165685305706862
17.699999999999996,2.119277763441715
17.799999999999997,2.003258907778847
17.9,1.6784061119228182
17.999999999999996,1.7016098830553914
18.099999999999998,1.450235695785845
18.199999999999996,1.3148803641791662
18.299999999999997,1.2414017555926833
18.4,1.1911269181387745
18.499999999999996,1.1060464239860044
18.599999999999998,0.9668237971905632
18.699999999999996,0.9165489597366541
18.799999999999997,0.7579898569974017
18.9,0.7270514954873039
18.999999999999996,0.5994307542581494
19.099999999999998,0.5878288686918627
19.199999999999996,0.5800942783143378
19.299999999999997,0.49501378416156844
19.4,0.4911464889728064
19.499999999999996,0.3867295188762253
19.599999999999998,0.3905968140649874
19.699999999999996,0.29004713915716884
19.799999999999997,0.29778172953469334
19.9,0.2629760728358331
19.999999999999996,0.22043582575944837
20.099999999999998,0.2939144343459312
20.199999999999996,0.19723205462687482
20.299999999999997,0.18949746424935032
20.4,0.2165685305706861
20.499999999999996,0.17016098830553908
20.599999999999998,0.1198861508516298
20.699999999999996,0.1469572171729656
20.799999999999997,0.12762074122915432
20.9,0.10828426528534306
20.999999999999996,0.05414213264267153
21.099999999999998,0.06961131339772055
21.199999999999996,0.0889477893415318
21.299999999999997,0.046407542265147025
21.4,0.07347860858648281
